"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1167929976517087233","https://twitter.com/gerardtieng/status/1167929976517087233","I just took a DNA test, turns out that I’m 💯 that father. https://t.co/1nMJu4AgO0","2019-08-31 22:39 +0000","205.0","8.0","0.03902439024390244","0.0","0.0","1.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","42","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167923819891134465","https://twitter.com/gerardtieng/status/1167923819891134465","@angryasianman I got 99 Ranches and a Ralph’s ain’t one.","2019-08-31 22:15 +0000","927.0","20.0","0.021574973031283712","2.0","0.0","4.0","2.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167923332659834880","https://twitter.com/gerardtieng/status/1167923332659834880","Whereeee can I watch #AEWAllOut with the homies in Los Angeles?","2019-08-31 22:13 +0000","275.0","5.0","0.01818181818181818","0.0","0.0","0.0","1.0","0.0","3.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167922827401388036","https://twitter.com/gerardtieng/status/1167922827401388036","@oldfilmsflicker I cried hard during Avengers Endgame when all the homies came through to fight because I was in Atlanta and missing everybody 😭😭😭","2019-08-31 22:11 +0000","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167822828931960836","https://twitter.com/gerardtieng/status/1167822828931960836","@GetDaTables This is HARDCORE","2019-08-31 15:33 +0000","1286.0","3.0","0.0023328149300155523","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167713829934886912","https://twitter.com/gerardtieng/status/1167713829934886912","Friday night puppy cam! https://t.co/unulheYfdS","2019-08-31 08:20 +0000","175.0","22.0","0.12571428571428572","0.0","0.0","3.0","1.0","6.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167692657327345664","https://twitter.com/gerardtieng/status/1167692657327345664","@commiegoth Considering the profit...🤔 https://t.co/gvW6R4Ueyo","2019-08-31 06:56 +0000","43.0","7.0","0.16279069767441862","0.0","0.0","3.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","19","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167678848101543936","https://twitter.com/gerardtieng/status/1167678848101543936","@oldfilmsflicker I only have this to say: https://t.co/9vSKoMxw8V","2019-08-31 06:01 +0000","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167663368683118593","https://twitter.com/gerardtieng/status/1167663368683118593","What is your favorite Michael Jackson song and why is it PYT?","2019-08-31 05:00 +0000","971.0","15.0","0.015447991761071062","0.0","1.0","6.0","4.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167662659778555905","https://twitter.com/gerardtieng/status/1167662659778555905","Love Shack was a thing and I appreciate it was allowed to be a thing. https://t.co/gi8pvBuEqy","2019-08-31 04:57 +0000","181.0","7.0","0.03867403314917127","0.0","0.0","1.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","30","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1167618416833728514","https://twitter.com/gerardtieng/status/1167618416833728514","But brotherrrrrrrrrrr https://t.co/LumBUHkNXA","2019-08-31 02:01 +0000","168.0","12.0","0.07142857142857142","0.0","0.0","1.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
