"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1212090768183005185","https://twitter.com/gerardtieng/status/1212090768183005185","@PSN_ElectricDC Bro got catfished HARD","2019-12-31 19:18 +0000","41.0","1.0","0.024390243902439025","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1212090540872761344","https://twitter.com/gerardtieng/status/1212090540872761344","@TheAlanJohnson Take me back","2019-12-31 19:17 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1212090419275653121","https://twitter.com/gerardtieng/status/1212090419275653121","@BearClawGaming This is true.","2019-12-31 19:17 +0000","16.0","2.0","0.125","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1211848856318558209","https://twitter.com/gerardtieng/status/1211848856318558209","@Victoria__xo https://t.co/DkKDO03IF9","2019-12-31 03:17 +0000","31.0","3.0","0.0967741935483871","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","5","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1211722855563415554","https://twitter.com/gerardtieng/status/1211722855563415554","@chanirene https://t.co/yMOaiqDSpj","2019-12-30 18:56 +0000","25.0","6.0","0.24","0.0","0.0","2.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","6","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1211485905640288256","https://twitter.com/gerardtieng/status/1211485905640288256","@THEKyleMoffatt @PeterOrrestad Get it right.","2019-12-30 03:15 +0000","43.0","6.0","0.13953488372093023","0.0","1.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1211485827416543232","https://twitter.com/gerardtieng/status/1211485827416543232","@THEKyleMoffatt @PeterOrrestad I’m idiot loser.","2019-12-30 03:15 +0000","41.0","6.0","0.14634146341463414","0.0","1.0","2.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1211298538409226242","https://twitter.com/gerardtieng/status/1211298538409226242","@right_movies The possibilities.","2019-12-29 14:50 +0000","402.0","1.0","0.0024875621890547263","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1211297421415727106","https://twitter.com/gerardtieng/status/1211297421415727106","@NOLAnerdcast https://t.co/lI26F4HXEB","2019-12-29 14:46 +0000","43.0","2.0","0.046511627906976744","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","2","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1210680522143195136","https://twitter.com/gerardtieng/status/1210680522143195136","@Tannitalu This definitely looks like every game I’ve played lol.","2019-12-27 21:55 +0000","24.0","2.0","0.08333333333333333","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
