"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1190003198766899200","https://twitter.com/gerardtieng/status/1190003198766899200","@punkpizzacat So are we going??","2019-10-31 20:30 +0000","43.0","4.0","0.09302325581395349","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189781212870529024","https://twitter.com/gerardtieng/status/1189781212870529024","I’ve been singing the new alphabet song a lot and mainly because it’s more irritating to people than the baby shark song in all the right ways.","2019-10-31 05:48 +0000","224.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189771652055224321","https://twitter.com/gerardtieng/status/1189771652055224321","@ninferno @CAMIF0RNIAA ☝️☝️☝️☝️☝️☝️☝️
☝️       T H I S       ☝️
☝️☝️☝️☝️☝️☝️☝️","2019-10-31 05:10 +0000","69.0","2.0","0.028985507246376812","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189671314044289024","https://twitter.com/gerardtieng/status/1189671314044289024","@JohnAratan Still waiting for moist to catch on.","2019-10-30 22:31 +0000","30.0","2.0","0.06666666666666667","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189670725579182080","https://twitter.com/gerardtieng/status/1189670725579182080","First it was the Feels, then it was the Vibes. Next probably comes the Chi. https://t.co/S7HcxQzKjw","2019-10-30 22:29 +0000","215.0","5.0","0.023255813953488372","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","35","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189646736567894016","https://twitter.com/gerardtieng/status/1189646736567894016","@MoltenSlowa Tattoos will be had.","2019-10-30 20:54 +0000","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189646570662199296","https://twitter.com/gerardtieng/status/1189646570662199296","@GoldieChan https://t.co/0Fl7nQNrjk","2019-10-30 20:53 +0000","36.0","3.0","0.08333333333333333","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","5","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189386050939969536","https://twitter.com/gerardtieng/status/1189386050939969536","@TheOneMES Did you opt for the aroma therapy upgrade?","2019-10-30 03:38 +0000","32.0","2.0","0.0625","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189328478254125056","https://twitter.com/gerardtieng/status/1189328478254125056","@WrestleFeatures That’s a botched pedigree degree level of selling","2019-10-29 23:49 +0000","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189216643261571072","https://twitter.com/gerardtieng/status/1189216643261571072","Any one of my tweets if tweets ever became self-aware. https://t.co/KFeWfbf9g3","2019-10-29 16:25 +0000","236.0","5.0","0.0211864406779661","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","46","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1189022874687795200","https://twitter.com/gerardtieng/status/1189022874687795200","@snapefucker https://t.co/F8hvuayqjA","2019-10-29 03:35 +0000","33.0","1.0","0.030303030303030304","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1188624048097333248","https://twitter.com/gerardtieng/status/1188624048097333248","I’m pretty sure my masseuse farted.","2019-10-28 01:10 +0000","254.0","15.0","0.05905511811023622","0.0","1.0","4.0","2.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1188127630098219008","https://twitter.com/gerardtieng/status/1188127630098219008","@NOLAnerdcast @mistermegative I’d like to get in on that action. Lol","2019-10-26 16:17 +0000","68.0","2.0","0.029411764705882353","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1188127481351376896","https://twitter.com/gerardtieng/status/1188127481351376896","*Me at a convention*

These are my peers...
...but also my competition. https://t.co/bx8Gm7LEqv","2019-10-26 16:17 +0000","184.0","9.0","0.04891304347826087","0.0","0.0","5.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","46","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1188126302844243968","https://twitter.com/gerardtieng/status/1188126302844243968","@PatrickCH Nice hat.","2019-10-26 16:12 +0000","29.0","1.0","0.034482758620689655","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187476861929975815","https://twitter.com/gerardtieng/status/1187476861929975815","*closes bathroom door and looks into mirror*

“GOOIGI
GOOIGI
GOOIGI”","2019-10-24 21:12 +0000","188.0","2.0","0.010638297872340425","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187214938059628545","https://twitter.com/gerardtieng/status/1187214938059628545","@PatrickAArevalo Belly rubs or I’m reporting you.","2019-10-24 03:51 +0000","64.0","2.0","0.03125","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187214277444165632","https://twitter.com/gerardtieng/status/1187214277444165632","@PatrickAArevalo It took you 8 hours to write this tweet. Can I have your stereo?","2019-10-24 03:48 +0000","93.0","4.0","0.043010752688172046","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187106102485209088","https://twitter.com/gerardtieng/status/1187106102485209088","@Neoernie @SmallBuStudio @sohoshuffle https://t.co/Sfik1FRAFA","2019-10-23 20:38 +0000","54.0","1.0","0.018518518518518517","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","8","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187089096742621184","https://twitter.com/gerardtieng/status/1187089096742621184","Ignorance is immortality. https://t.co/onIMVp5p1J","2019-10-23 19:31 +0000","289.0","2.0","0.006920415224913495","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187088659629006848","https://twitter.com/gerardtieng/status/1187088659629006848","Me and @GavinBigLo on BW Insiders Top 10:  https://t.co/jq6hc6HQHX","2019-10-23 19:29 +0000","928.0","35.0","0.03771551724137931","1.0","0.0","1.0","2.0","0.0","0.0","9.0","0.0","0","0","0","0","0","160","22","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187088226298646529","https://twitter.com/gerardtieng/status/1187088226298646529","@PSN_ElectricDC *Chlamydia","2019-10-23 19:27 +0000","19.0","5.0","0.2631578947368421","0.0","0.0","2.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187087467834331136","https://twitter.com/gerardtieng/status/1187087467834331136","@PSN_ElectricDC *delayedia","2019-10-23 19:24 +0000","84.0","6.0","0.07142857142857142","0.0","1.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187085478161371136","https://twitter.com/gerardtieng/status/1187085478161371136","Googi has heard your prayers.","2019-10-23 19:16 +0000","113.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187079126198312961","https://twitter.com/gerardtieng/status/1187079126198312961","Who called them Wienerdogs and not Dongs? 🤔","2019-10-23 18:51 +0000","199.0","6.0","0.03015075376884422","0.0","0.0","2.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1187063327299473408","https://twitter.com/gerardtieng/status/1187063327299473408","@NOLAnerdcast He is beast for real tho","2019-10-23 17:48 +0000","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
