"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1156625834767085570","https://twitter.com/gerardtieng/status/1156625834767085570","Welcome to the future. https://t.co/b4IWDUW7SI","2019-07-31 18:01 +0000","172.0","13.0","0.0755813953488372","0.0","0.0","0.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156423062281048069","https://twitter.com/gerardtieng/status/1156423062281048069","I choose you. https://t.co/VBYfNFbuTW","2019-07-31 04:35 +0000","196.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156421368637865984","https://twitter.com/gerardtieng/status/1156421368637865984","Cashier: Can I get a manager to assist with me with this POS?

Me: I beg your pardon?

Cashier: Not you this time.

Me: lol ok","2019-07-31 04:28 +0000","292.0","13.0","0.04452054794520548","0.0","1.0","5.0","2.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156361511830351872","https://twitter.com/gerardtieng/status/1156361511830351872","@GetDaTables https://t.co/hVapKRfJM7","2019-07-31 00:30 +0000","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156360204931522560","https://twitter.com/gerardtieng/status/1156360204931522560","The Weekenders was a great show. https://t.co/EG3ecONmg2","2019-07-31 00:25 +0000","174.0","6.0","0.034482758620689655","0.0","0.0","2.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156315327489118208","https://twitter.com/gerardtieng/status/1156315327489118208","Nobody:

ABGs: I want boba.","2019-07-30 21:27 +0000","179.0","2.0","0.0111731843575419","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156304924562477056","https://twitter.com/gerardtieng/status/1156304924562477056","@ayobrobro It is the butt what makes the poop.","2019-07-30 20:45 +0000","24.0","1.0","0.041666666666666664","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156304321811587072","https://twitter.com/gerardtieng/status/1156304321811587072","Nothing to see here. Keep scrolling.","2019-07-30 20:43 +0000","127.0","1.0","0.007874015748031496","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156235402446901248","https://twitter.com/gerardtieng/status/1156235402446901248","@TomGreen1283 🙌🙌🙌","2019-07-30 16:09 +0000","50.0","2.0","0.04","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156086041889005568","https://twitter.com/gerardtieng/status/1156086041889005568","The Dreamcast deserved better. https://t.co/B15Z5eGs7B","2019-07-30 06:16 +0000","239.0","10.0","0.04184100418410042","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","79","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156029107412488193","https://twitter.com/gerardtieng/status/1156029107412488193","@_reeboot Is Wetzel’s OK?","2019-07-30 02:29 +0000","72.0","3.0","0.041666666666666664","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1156027855588872193","https://twitter.com/gerardtieng/status/1156027855588872193","“Hey Siri, find me the nearest place for Filipino food.” https://t.co/TROT2zzis5","2019-07-30 02:24 +0000","244.0","21.0","0.0860655737704918","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","20","20","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155948740143767552","https://twitter.com/gerardtieng/status/1155948740143767552","Thank @TristanACooper for this thread.  https://t.co/wxqNxYawVH","2019-07-29 21:10 +0000","162.0","8.0","0.04938271604938271","0.0","0.0","1.0","1.0","4.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155947798761574402","https://twitter.com/gerardtieng/status/1155947798761574402","LEGO games. https://t.co/QdI6Cc4U2Y","2019-07-29 21:06 +0000","227.0","3.0","0.013215859030837005","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155944401895489536","https://twitter.com/gerardtieng/status/1155944401895489536","@punkpizzacat I’m pretty sure they’ll fix it when they see how many less people use it...","2019-07-29 20:53 +0000","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155941734678814721","https://twitter.com/gerardtieng/status/1155941734678814721","@kateburning aw yea!","2019-07-29 20:42 +0000","54.0","1.0","0.018518518518518517","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155941665929957377","https://twitter.com/gerardtieng/status/1155941665929957377","lol wow. late to the game but this new Twitter is something else.","2019-07-29 20:42 +0000","198.0","5.0","0.025252525252525252","0.0","2.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155938969051262976","https://twitter.com/gerardtieng/status/1155938969051262976","@neldygermain Someone had to say it.","2019-07-29 20:31 +0000","25.0","1.0","0.04","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1155938082098577409","https://twitter.com/gerardtieng/status/1155938082098577409","Turns out you *can* to eat-‘til-you-hate-yourself at @souplantation!","2019-07-29 20:28 +0000","188.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
